alt_files,brand,eans,file_urls,files,model,model_2,product,product_lang,product_parent,scrapfly,source,thumb,type,url,video
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003776,,VC914,VC914 fehér/kék,Allo porszivo,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_a3cb95bd-04fc-4b77-b688-7a0d16aafa42_100x.jpg?v=1664887800,Használati utasítás,https://www.hyundai-electronics.hu/collections/allo-porszivok/products/allo-porszivo-hyundai-vc914-feher-kek-hyuvc914,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5201056,,EM 7301,EM 7301 rozsdamentes,Espresso,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_f2a382a3-a0e2-4812-a890-c43a2aa3a3f7_100x.jpg?v=1667370551,Használati utasítás,https://www.hyundai-electronics.hu/collections/kavefozok/products/espresso-hyundai-em-7301-rozsdamentes-hyuem7301,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003706,,VS100,VS100 fekete,Foliahegeszto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_b5c3be94-0429-4c7f-93a4-23ee08e2eb29_100x.jpg?v=1666934694,Használati utasítás,https://www.hyundai-electronics.hu/collections/eteltarolas/products/foliahegeszto-hyundai-vs100-fekete-hyuvs100,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003788,,MC 24,MC 24 kék,Autohuto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_7b0747d6-f2ce-44b8-b4b0-936564bf3153_100x.jpg?v=1664889123,Használati utasítás,https://www.hyundai-electronics.hu/collections/haztartas/products/autohuto-hyundai-mc-24-kek-hyumc24,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5386752,,HYUMC08,HYUMC08 szürke,Autohuto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_f77dd7f9-7f89-45f1-bae9-3ff45f353df5_100x.jpg?v=1664889202,Használati utasítás,https://www.hyundai-electronics.hu/collections/haztartas/products/autohuto-hyundai-hyumc08-szurke-hyumc08,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=4065270,,MC40,MC40,Autohuto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_97437c63-ab2f-4a9c-ae90-1974ea371d23_100x.jpg?v=1664889165,Használati utasítás,https://www.hyundai-electronics.hu/collections/haztartas/products/autohuto-hyundai-mc40-hyumc40,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=4422457,,HYUMC40F,HYUMC40F szürke,Autohuto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_5f9c80ec-89c9-4616-997f-fa3ecdfe6824_100x.jpg?v=1664889234,Használati utasítás,https://www.hyundai-electronics.hu/collections/haztartas/products/autohuto-hyundai-hyumc40f-szurke-hyumc40f,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003783,,HYUMC40F,HYUMC40F szürke,Autohuto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_5f9c80ec-89c9-4616-997f-fa3ecdfe6824_100x.jpg?v=1664889234,Használati utasítás,https://www.hyundai-electronics.hu/collections/haztartas/products/autohuto-hyundai-hyumc40f-szurke-hyumc40f,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5386737,,HYUMC24F,HYUMC24F kék,Autohuto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_c1baa1ec-bd09-4662-9c0b-58e979a645d1_100x.jpg?v=1664889265,Használati utasítás,https://www.hyundai-electronics.hu/collections/haztartas/products/autohuto-hyundai-hyumc24f-kek-hyumc24f,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5386752,,MC 08,MC 08 szürke,Autohuto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_e295ed6c-8fcf-4966-861c-47f8bf97308f_100x.jpg?v=1671175923,Használati utasítás,https://www.hyundai-electronics.hu/collections/haztartas/products/autohuto-hyundai-mc-08-szurke-hyumc08,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=4394283,,IND 133,IND 133,Fozolap,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_ee41b9a1-38f7-434d-9b59-fc625bd6bb14_100x.jpg?v=1664887418,Használati utasítás,https://www.hyundai-electronics.hu/collections/indukcios-tuzhelyek/products/fozolap-hyundai-ind-133-hyuind133,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003772,,IND 133,IND 133,Fozolap,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_ee41b9a1-38f7-434d-9b59-fc625bd6bb14_100x.jpg?v=1664887418,Használati utasítás,https://www.hyundai-electronics.hu/collections/indukcios-tuzhelyek/products/fozolap-hyundai-ind-133-hyuind133,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003771,,IND 233,IND 233,Fozolap,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_458c534e-da7a-46c6-a64a-b98c79dd922a_100x.jpg?v=1664887433,Használati utasítás,https://www.hyundai-electronics.hu/collections/indukcios-tuzhelyek/products/fozolap-hyundai-ind-233-hyuind233,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003758,,PC 222,PC 222 rozsdamentes,Befozo edeny,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_a2a558fb-c9c6-477f-a3b6-f1422885f6a2_100x.jpg?v=1664887945,Használati utasítás,https://www.hyundai-electronics.hu/collections/befozo-edenyek/products/befozo-edeny-hyundai-pc-222-rozsdamentes-hyupc222,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003757,,PC 200,PC 200 fehér,Befozo edeny,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_fb39100a-5907-4f07-a11b-b4516cb82161_100x.jpg?v=1664887921,Használati utasítás,https://www.hyundai-electronics.hu/collections/befozo-edenyek/products/befozo-edeny-hyundai-pc-200-feher-hyupc200,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003700,,KVE 893,KVE 893 fehér,Konyhai merleg,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_bca16edd-54d4-4f4b-9f65-62d405fb28da_100x.jpg?v=1664886586,Használati utasítás,https://www.hyundai-electronics.hu/collections/merlegek/products/konyhai-merleg-hyundai-kve-893-feher-hyukve893,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=4161042,,KVE893B,KVE893B fekete,Konyhai merleg,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_ef360a90-9788-45e5-93bf-f8a2f65d62fb_100x.jpg?v=1664886601,Használati utasítás,https://www.hyundai-electronics.hu/collections/merlegek/products/konyhai-merleg-hyundai-kve893b-fekete-hyukve893b,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=4161052,,KVE893B,KVE893B fekete,Konyhai merleg,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_ef360a90-9788-45e5-93bf-f8a2f65d62fb_100x.jpg?v=1664886601,Használati utasítás,https://www.hyundai-electronics.hu/collections/merlegek/products/konyhai-merleg-hyundai-kve893b-fekete-hyukve893b,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=4161053,,KVE893B,KVE893B fekete,Konyhai merleg,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_ef360a90-9788-45e5-93bf-f8a2f65d62fb_100x.jpg?v=1664886601,Használati utasítás,https://www.hyundai-electronics.hu/collections/merlegek/products/konyhai-merleg-hyundai-kve893b-fekete-hyukve893b,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=4422457,,MC 40F,MC 40F szürke,Autohuto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_fb94f75e-d93d-4b24-ac1a-d6f2896cfa07_100x.jpg?v=1671175959,Használati utasítás,https://www.hyundai-electronics.hu/collections/haztartas/products/autohuto-hyundai-mc-40f-szurke-hyumc40f,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003783,,MC 40F,MC 40F szürke,Autohuto,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_fb94f75e-d93d-4b24-ac1a-d6f2896cfa07_100x.jpg?v=1671175959,Használati utasítás,https://www.hyundai-electronics.hu/collections/haztartas/products/autohuto-hyundai-mc-40f-szurke-hyumc40f,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003753,,JE 337II,JE 337II fekete/rozsdamentes,Gyumolcscentrifuga,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_65f75bb4-c05d-4baf-887c-345f05a360d3_100x.jpg?v=1664886756,Használati utasítás,https://www.hyundai-electronics.hu/collections/gyumolcscentrifugak/products/gyumolcscentrifuga-hyundai-je-337ii-fekete-rozsdamentes-hyuje337ii,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003784,,MG 730,MG 730 fekete,Husdaralo,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_0a21e4cc-978e-4127-b51e-17769fa690d4_100x.jpg?v=1664886725,Használati utasítás,https://www.hyundai-electronics.hu/collections/husdaralok/products/husdaralo-hyundai-mg-730-fekete-hyumg730,
,Hyundai,,https://katalog.hponline.cz/DocumentHandler.ashx?IDFile=5003751,,VC009,VC009 fehér/narancssárga,Padlo porszivo,hu,,,hyundai-electronics.hu,https://cdn.shopify.com/s/files/1/0666/1452/6205/products/DocumentHandler_45cbda6e-d746-4ae2-8e03-b71162589178_100x.jpg?v=1664887619,Használati utasítás,https://www.hyundai-electronics.hu/collections/porszivok/products/padlo-porszivo-hyundai-vc009-feher-narancssarga-hyuvc009,
